,children,dob_years,education_id,family_status_id,gender,income_type,debt,total_income,purpose,years_employed,lemmas_purpose
7098,0,33.0,0,4,M,сотрудник,0,145017.94,покупка жилья для семьи,4.465,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'семья', '\n']"
7099,0,61.0,0,1,F,сотрудник,0,240349.89,свадьба,18.77,"['свадьба', '\n']"
7100,0,29.0,1,1,F,сотрудник,0,91626.125,заняться высшим образованием,5.59,"['заниматься', ' ', 'высокий', ' ', 'образование', '\n']"
7101,0,51.0,1,0,M,сотрудник,0,85644.68,строительство собственной недвижимости,4.496,"['строительство', ' ', 'собственный', ' ', 'недвижимость', '\n']"
7102,1,46.0,1,0,M,сотрудник,0,137693.56,недвижимость,2.623,"['недвижимость', '\n']"
7103,0,49.0,1,1,F,компаньон,0,145017.94,строительство собственной недвижимости,4.465,"['строительство', ' ', 'собственный', ' ', 'недвижимость', '\n']"
7104,0,60.0,1,0,F,пенсионер,0,236811.66,покупка коммерческой недвижимости,42.03,"['покупка', ' ', 'коммерческий', ' ', 'недвижимость', '\n']"
7105,0,46.0,1,0,M,сотрудник,0,195169.4,покупка коммерческой недвижимости,6.93,"['покупка', ' ', 'коммерческий', ' ', 'недвижимость', '\n']"
7106,0,25.0,1,0,M,сотрудник,0,193044.86,высшее образование,2.773,"['высокий', ' ', 'образование', '\n']"
7107,2,32.0,2,0,M,сотрудник,0,249073.17,сделка с автомобилем,5.383,"['сделка', ' ', 'с', ' ', 'автомобиль', '\n']"
7108,2,32.0,1,0,F,сотрудник,0,95466.92,автомобили,1.079,"['автомобиль', '\n']"
7109,0,58.0,1,0,F,пенсионер,1,95171.3,заняться образованием,40.28,"['заниматься', ' ', 'образование', '\n']"
7110,1,29.0,1,3,M,сотрудник,0,112493.87,получение образования,2.01,"['получение', ' ', 'образование', '\n']"
7111,1,38.0,1,4,M,сотрудник,1,88361.88,покупка недвижимости,2.604,"['покупка', ' ', 'недвижимость', '\n']"
7112,1,43.0,1,0,M,компаньон,0,191043.03,приобретение автомобиля,1.027,"['приобретение', ' ', 'автомобиль', '\n']"
7113,0,51.0,0,1,F,госслужащий,0,157732.7,свадьба,2.45,"['свадьба', '\n']"
7114,1,32.0,1,1,F,сотрудник,1,142980.6,свадьба,5.832,"['свадьба', '\n']"
7115,2,54.0,1,2,F,пенсионер,0,172637.17,сделка с автомобилем,39.8,"['сделка', ' ', 'с', ' ', 'автомобиль', '\n']"
7116,0,62.0,1,0,F,пенсионер,0,149000.4,высшее образование,38.97,"['высокий', ' ', 'образование', '\n']"
7117,0,60.0,1,2,F,пенсионер,0,254249.3,на покупку автомобиля,44.6,"['на', ' ', 'покупка', ' ', 'автомобиль', '\n']"
7118,0,30.0,2,1,M,сотрудник,0,168211.39,сыграть свадьбу,2.967,"['сыграть', ' ', 'свадьба', '\n']"
7119,0,60.0,3,4,F,пенсионер,0,215864.38,строительство недвижимости,40.3,"['строительство', ' ', 'недвижимость', '\n']"
7120,0,24.0,1,1,F,компаньон,0,87749.0,на покупку подержанного автомобиля,0.7544,"['на', ' ', 'покупка', ' ', 'подержать', ' ', 'автомобиль', '\n']"
7121,0,45.0,1,0,F,сотрудник,0,202166.22,профильное образование,1.903,"['профильный', ' ', 'образование', '\n']"
7122,2,33.0,1,0,F,сотрудник,0,155819.97,покупка жилья,4.45,"['покупка', ' ', 'жилье', '\n']"
7123,1,37.0,1,0,M,компаньон,0,175979.77,на покупку автомобиля,3.482,"['на', ' ', 'покупка', ' ', 'автомобиль', '\n']"
7124,0,67.0,1,0,M,пенсионер,0,60039.336,сделка с автомобилем,45.44,"['сделка', ' ', 'с', ' ', 'автомобиль', '\n']"
7125,2,30.0,1,0,F,сотрудник,0,148042.72,операции с недвижимостью,0.575,"['операция', ' ', 'с', ' ', 'недвижимость', '\n']"
7126,0,43.0,1,0,F,сотрудник,0,168880.6,заняться образованием,3.014,"['заниматься', ' ', 'образование', '\n']"
7127,3,33.0,1,0,F,сотрудник,0,207282.75,недвижимость,1.726,"['недвижимость', '\n']"
7128,0,53.0,1,1,F,пенсионер,0,88811.586,сделка с автомобилем,40.47,"['сделка', ' ', 'с', ' ', 'автомобиль', '\n']"
7129,0,41.0,0,0,F,сотрудник,0,79973.27,ремонт жилью,12.88,"['ремонт', ' ', 'жилье', '\n']"
7130,2,27.0,1,0,F,сотрудник,0,145017.94,строительство собственной недвижимости,4.465,"['строительство', ' ', 'собственный', ' ', 'недвижимость', '\n']"
7131,0,61.0,1,0,F,компаньон,0,73408.086,покупка коммерческой недвижимости,7.145,"['покупка', ' ', 'коммерческий', ' ', 'недвижимость', '\n']"
7132,0,38.0,2,4,F,компаньон,0,84593.836,строительство жилой недвижимости,2.531,"['строительство', ' ', 'жилой', ' ', 'недвижимость', '\n']"
7133,0,63.0,1,0,M,пенсионер,0,112192.1,свой автомобиль,41.22,"['свой', ' ', 'автомобиль', '\n']"
7134,0,53.0,1,2,F,сотрудник,0,223256.19,покупка жилья для сдачи,10.46,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'сдача', '\n']"
7135,1,37.0,1,0,F,сотрудник,0,99022.32,строительство недвижимости,9.18,"['строительство', ' ', 'недвижимость', '\n']"
7136,1,36.0,0,4,F,сотрудник,0,148410.27,покупка коммерческой недвижимости,2.75,"['покупка', ' ', 'коммерческий', ' ', 'недвижимость', '\n']"
7137,0,30.0,0,1,F,сотрудник,0,197357.39,сыграть свадьбу,5.676,"['сыграть', ' ', 'свадьба', '\n']"
7138,0,52.0,1,1,F,сотрудник,0,102616.75,на проведение свадьбы,0.3987,"['на', ' ', 'проведение', ' ', 'свадьба', '\n']"
7139,0,63.0,1,0,M,пенсионер,0,119547.72,на покупку автомобиля,42.94,"['на', ' ', 'покупка', ' ', 'автомобиль', '\n']"
7140,0,30.0,1,0,F,госслужащий,1,141331.05,заняться высшим образованием,10.08,"['заниматься', ' ', 'высокий', ' ', 'образование', '\n']"
7141,0,43.0,1,0,F,сотрудник,0,156402.05,покупка жилья для сдачи,1.276,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'сдача', '\n']"
7142,0,50.0,1,4,F,госслужащий,0,168337.7,операции с недвижимостью,21.16,"['операция', ' ', 'с', ' ', 'недвижимость', '\n']"
7143,2,31.0,0,0,M,сотрудник,0,138622.19,на покупку своего автомобиля,1.971,"['на', ' ', 'покупка', ' ', 'свой', ' ', 'автомобиль', '\n']"
7144,0,43.0,1,3,F,компаньон,0,99876.08,операции с жильем,6.16,"['операция', ' ', 'с', ' ', 'жилье', '\n']"
7145,0,38.0,1,1,F,госслужащий,0,85280.29,сыграть свадьбу,1.101,"['сыграть', ' ', 'свадьба', '\n']"
7146,1,39.0,1,1,F,компаньон,0,128458.836,на проведение свадьбы,6.83,"['на', ' ', 'проведение', ' ', 'свадьба', '\n']"
7147,2,31.0,1,1,F,компаньон,0,77538.74,операции с коммерческой недвижимостью,3.479,"['операция', ' ', 'с', ' ', 'коммерческий', ' ', 'недвижимость', '\n']"
7148,1,37.0,1,0,M,сотрудник,0,395727.72,заняться образованием,8.01,"['заниматься', ' ', 'образование', '\n']"
7149,0,50.0,1,0,F,компаньон,0,114829.15,автомобиль,0.79,"['автомобиль', '\n']"
7150,1,39.0,1,0,M,сотрудник,0,78430.67,ремонт жилью,3.908,"['ремонт', ' ', 'жилье', '\n']"
7151,1,49.0,1,1,F,сотрудник,0,145017.94,сыграть свадьбу,4.465,"['сыграть', ' ', 'свадьба', '\n']"
7152,0,70.0,1,2,F,пенсионер,0,140734.88,покупка жилой недвижимости,44.28,"['покупка', ' ', 'жилой', ' ', 'недвижимость', '\n']"
7153,0,44.0,1,0,F,пенсионер,0,124933.16,получение образования,37.56,"['получение', ' ', 'образование', '\n']"
7154,0,44.0,1,1,M,компаньон,0,132162.83,покупка жилой недвижимости,6.453,"['покупка', ' ', 'жилой', ' ', 'недвижимость', '\n']"
7155,0,52.0,1,3,M,сотрудник,0,111697.02,дополнительное образование,11.086,"['дополнительный', ' ', 'образование', '\n']"
7156,1,51.0,1,0,M,сотрудник,0,130205.21,получение высшего образования,3.49,"['получение', ' ', 'высокий', ' ', 'образование', '\n']"
7157,0,53.0,1,0,M,сотрудник,0,114328.37,ремонт жилью,0.712,"['ремонт', ' ', 'жилье', '\n']"
7158,2,37.0,1,0,M,компаньон,0,145017.94,жилье,4.465,"['жилье', '\n']"
7159,1,61.0,1,0,F,пенсионер,0,145017.94,операции с жильем,41.66,"['операция', ' ', 'с', ' ', 'жилье', '\n']"
7160,0,29.0,2,4,F,сотрудник,0,80333.63,строительство собственной недвижимости,1.125,"['строительство', ' ', 'собственный', ' ', 'недвижимость', '\n']"
7161,1,46.0,1,1,M,сотрудник,0,253598.58,на проведение свадьбы,6.07,"['на', ' ', 'проведение', ' ', 'свадьба', '\n']"
7162,0,28.0,1,0,F,сотрудник,1,63563.13,покупка жилья,6.59,"['покупка', ' ', 'жилье', '\n']"
7163,0,50.0,0,2,F,сотрудник,0,84384.82,заняться образованием,13.78,"['заниматься', ' ', 'образование', '\n']"
7164,2,38.0,1,0,F,сотрудник,1,112144.88,недвижимость,9.984,"['недвижимость', '\n']"
7165,2,35.0,0,0,F,компаньон,0,122381.5,недвижимость,1.839,"['недвижимость', '\n']"
7166,2,48.0,1,0,F,компаньон,0,201598.44,ремонт жилью,5.535,"['ремонт', ' ', 'жилье', '\n']"
7167,0,59.0,1,0,M,компаньон,0,273775.94,покупка жилья для сдачи,3.533,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'сдача', '\n']"
7168,1,42.0,1,0,F,компаньон,0,70986.836,недвижимость,1.22,"['недвижимость', '\n']"
7169,0,53.0,1,0,F,пенсионер,0,144429.31,на покупку своего автомобиля,44.4,"['на', ' ', 'покупка', ' ', 'свой', ' ', 'автомобиль', '\n']"
7170,0,56.0,1,4,F,сотрудник,0,66565.36,получение дополнительного образования,3.107,"['получение', ' ', 'дополнительный', ' ', 'образование', '\n']"
